;Video_Name;Video_Clip_Name;Subtitle;Split;Signer_ID
13444;Video_88;video_88_12;which ones my chair .;train;2
13445;Video_88;video_88_13;i have forgotten .;train;2
13446;Video_88;video_88_14;that cheeky possum is playing a trick on me .;train;1
13447;Video_88;video_88_15;he normally sits in that chair .;train;1
13448;Video_88;video_88_16;now he has moved into mine .;train;1
13449;Video_88;video_88_20;what are you doing why do you have a tail .;train;2
13450;Video_88;video_88_21;i have got a tail because i am the new possum .;train;1
13451;Video_88;video_88_22;toast please toast please .;train;1
13452;Video_88;video_88_23;sally i was just joking .;train;2
13453;Video_88;video_88_24;this is your chair and that is my chair .;train;2
13454;Video_88;video_88_25;i am just playing with you .;train;1
13455;Video_88;video_88_26;you are funny .;dev;2
13456;Video_88;video_88_27;yes that was funny .;train;1
13457;Video_88;video_88_28;we do not always have to set in the same chairs .;train;1
13458;Video_88;video_88_29;you can move around that is ok .;train;1
13459;Video_88;video_88_30;sally your chair is very comfortable .;train;2
13460;Video_88;video_88_31;it is just like my chair .;train;2
13461;Video_88;video_88_32;yes .;train;1
13462;Video_88;video_88_33;i was just pretending to forget which one was my chair .;train;2
13463;Video_88;video_88_34;possum you are funny .;train;1
13464;Video_88;video_88_35;sally should be put our names on the chairs .;train;2
13465;Video_88;video_88_36;we can put sally on your chair and on my chair my name .;train;2
13466;Video_88;video_88_37;it is like at school is not it .;train;1
13467;Video_88;video_88_38;like our list to show who is here today we could make a list like that .;train;1
13468;Video_88;video_88_40;yeah .;train;2
13469;Video_88;video_88_41;that would be great .;train;1
13470;Video_88;video_88_42;sally can you teach me how to write my name .;train;2
13471;Video_88;video_88_43;yes i can do that .;train;1
13472;Video_88;video_88_44;you can already finger spell your name very well .;train;1
13473;Video_88;video_88_45;i think i could now show you how to write it in english .;train;1
13474;Video_88;video_88_46;well not only your name but my name as well .;train;1
13475;Video_88;video_88_47;wait it is important that we learn at possum school .;train;2
13476;Video_88;video_88_48;well possum children do not just learn at school .;train;1
13477;Video_88;video_88_49;they can learn at home too especially their reading and writing .;train;1
13478;Video_88;video_88_50;but i do like your idea of having a possum school because it is always such fun .;train;1
13479;Video_88;video_88_51;yes .;train;2
13480;Video_88;video_88_52;why do not we go outside and set it up ok .;train;1
13481;Video_88;video_88_53;ok great .;train;2
13482;Video_88;video_88_56;great .;train;1
13483;Video_88;video_88_58;let us go .;train;1
13484;Video_88;video_88_59;who is at school today .;train;1
13485;Video_88;video_88_60;i am .;train;2
13486;Video_88;video_88_62;put your name up there .;train;1
13487;Video_88;video_88_63;i am here too .;train;1
13488;Video_88;video_88_65;good .;train;1
13489;Video_88;video_88_66;now is my student here .;train;1
13490;Video_88;video_88_67;yes .;train;2
13491;Video_88;video_88_68;are you ready to learn .;train;1
13492;Video_88;video_88_69;yes i am always ready to learn .;train;2
13493;Video_88;video_88_70;that is great .;train;1
13494;Video_88;video_88_71;can i sit down now .;train;2
13495;Video_88;video_88_72;not yet .;test;1
13496;Video_88;video_88_73;first i want you to have a look at the sign .;train;1
13497;Video_88;video_88_74;i want you to carefully read what it says .;train;1
13498;Video_88;video_88_75;right .;train;1
13499;Video_88;video_88_76;possum .;train;2
13500;Video_88;video_88_77;that is right .;train;1
13501;Video_88;video_88_78;school .;train;2
13502;Video_88;video_88_79;great job .;dev;1
13503;Video_88;video_88_80;you know how to sign possum school .;train;1
13504;Video_88;video_88_81;you can also finger spell p o s s u m s c h o o l .;train;1
13505;Video_88;video_88_82;that is beautiful auslan .;train;1
13506;Video_88;video_88_83;but this is english .;train;1
13507;Video_88;video_88_84;it is different .;train;1
13508;Video_88;video_88_85;see in english they have got the two words possum and school .;train;1
13509;Video_88;video_88_86;each word has letters in it that form that word .;train;1
13510;Video_88;video_88_88;today we are going to be reading and writing the words .;train;1
13511;Video_88;video_88_89;i like letters .;train;2
13512;Video_88;video_88_90;i think you are probably the only possum in the world that can sign .;train;1
13513;Video_88;video_88_91;you have already started writing your name .;train;1
13514;Video_88;video_88_92;i do not think any other possum could do that .;train;1
13515;Video_88;video_88_93;no most possums can not write english or sign .;train;2
13516;Video_88;video_88_94;they just make possum noises .;train;2
13517;Video_88;video_88_95;that is right .;train;1
13518;Video_88;video_88_96;good job .;train;1
13519;Video_88;video_88_97;alright why do not we sit down now .;train;1
13520;Video_88;video_88_98;ok .;train;2
13521;Video_88;video_88_99;great .;train;1
13522;Video_88;video_88_101;very soon you will be able to read english words and understand what they mean .;train;1
13523;Video_88;video_88_102;that is great .;train;2
13524;Video_88;video_88_103;so what we are going to do now is to use these letters that i have cut out of empty milk cartons .;train;1
13525;Video_88;video_88_104;we have a p .;train;1
13526;Video_88;video_88_105;an s .;train;1
13527;Video_88;video_88_106;which one do you think is the p .;train;1
13528;Video_88;video_88_107;this one .;test;2
13529;Video_88;video_88_108;you are right .;train;1
13530;Video_88;video_88_109;that is the s .;train;2
13531;Video_88;video_88_110;great job possum you are right .;train;1
13532;Video_88;video_88_111;these are good because we can paint them .;train;1
13533;Video_88;video_88_112;you start painting these and i am going to cut out some more letters ok .;train;1
13534;Video_88;video_88_113;sally what other letters are you going to cut out .;train;2
13535;Video_88;video_88_114;you will have to wait and see possum .;train;1
13536;Video_88;video_88_115;when you see them you will understand what we are going to do .;test;1
13537;Video_88;video_88_116;we are going to make some very special english words .;train;1
13538;Video_88;video_88_117;great now .;train;2
13539;Video_88;video_88_118;possum hold on i have had an idea .;train;1
13540;Video_88;video_88_119;why do not we watch some children learning about words and spelling in english .;train;1
13541;Video_88;video_88_120;yeah let us watch .;test;2
13542;Video_88;video_88_121;when signing sometimes we must finger spell words .;train;3
13543;Video_88;video_88_122;sally s a l l y .;train;16
13544;Video_88;video_88_123;sally .;train;16
13545;Video_88;video_88_124;i can finger spell sallys name .;train;35
13546;Video_88;video_88_125;s a l l y .;test;35
13547;Video_88;video_88_126;possum .;train;36
13548;Video_88;video_88_127;p o s s u m .;test;36
13549;Video_88;video_88_128;possum .;train;36
13550;Video_88;video_88_129;possum .;train;36
13551;Video_88;video_88_130;i can finger spell possums name .;train;14
13552;Video_88;video_88_131;p o s s u m .;dev;14
13553;Video_88;video_88_132;teacher .;train;32
13554;Video_88;video_88_133;t e a c h e r .;train;32
13555;Video_88;video_88_134;teacher .;train;32
13556;Video_88;video_88_135;teacher .;train;32
13557;Video_88;video_88_136;i can not hear talking but i can understand writing .;train;15
13558;Video_88;video_88_137;learn l e a r n .;train;34
13559;Video_88;video_88_138;learn .;train;34
13560;Video_88;video_88_139;sometimes when i am writing i get stuck with spelling and i have to check that it is right .;train;37
13561;Video_88;video_88_140;good .;train;34
13562;Video_88;video_88_141;that was great .;train;2
13563;Video_88;video_88_142;those kids were fantastic .;train;2
13564;Video_88;video_88_143;they love learning to write they are just like me .;train;2
13565;Video_88;video_88_144;that is right possum they are .;train;1
13566;Video_88;video_88_145;i have made these letters for us .;train;1
13567;Video_88;video_88_146;can you see if you can recognise any .;train;1
13568;Video_88;video_88_148;there .;train;2
13569;Video_88;video_88_149;that is p p for p o s s u m .;dev;2
13570;Video_88;video_88_150;that is my name .;train;2
13571;Video_88;video_88_151;yes that is right .;train;1
13572;Video_88;video_88_152;is there anything else you can recognise .;train;1
13573;Video_88;video_88_153;this one .;train;2
13574;Video_88;video_88_155;that is s .;train;2
13575;Video_88;video_88_156;s for school .;train;2
13576;Video_88;video_88_157;yes that is right possum .;train;1
13577;Video_88;video_88_158;what else do you think begins with s .;train;1
13578;Video_88;video_88_159;s a l l y .;dev;2
13579;Video_88;video_88_160;your name .;train;2
13580;Video_88;video_88_161;yes that is right .;train;1
13581;Video_88;video_88_162;now you see this small s .;dev;1
13582;Video_88;video_88_163;look at your name again .;train;1
13583;Video_88;video_88_164;i have two s .;train;2
13584;Video_88;video_88_165;that is right .;train;1
13585;Video_88;video_88_166;yes that is right .;train;1
13586;Video_88;video_88_167;great .;train;1
13587;Video_88;video_88_168;now i am going to show you the other letters .;train;1
13588;Video_88;video_88_169;ok .;train;2
13589;Video_88;video_88_170;there is an m .;train;1
13590;Video_88;video_88_171;m ok .;train;2
13591;Video_88;video_88_172;that is an o .;train;1
13592;Video_88;video_88_173;that is like my soccer ball it is round .;train;2
13593;Video_88;video_88_174;yes that is right .;train;1
13594;Video_88;video_88_175;that is a u .;train;1
13595;Video_88;video_88_176;u great .;train;2
13596;Video_88;video_88_177;now can you look at all the letters and see if you can find out what english word can be made with them .;train;1
13597;Video_88;video_88_178;i know .;train;2
13598;Video_88;video_88_179;possum p o s s u m .;train;2
13599;Video_88;video_88_180;that is fantastic .;train;1
13600;Video_88;video_88_181;you can finger spell an english word .;train;1
13601;Video_88;video_88_182;now can you write the english word in your book .;train;1
13602;Video_88;video_88_183;ok .;train;1
13603;Video_88;video_88_184;there .;train;1
13604;Video_88;video_88_185;that is great .;train;1
13605;Video_88;video_88_186;well done .;dev;1
13606;Video_88;video_88_187;great now there is another word i would like you to look at .;train;1
13607;Video_88;video_88_188;can you work out what english word we can make using these letters .;train;1
13608;Video_88;video_88_189;s s c h o o l no .;dev;2
13609;Video_88;video_88_190;i know i can make a special word out of these .;train;2
13610;Video_88;video_88_191;it is my favourite word .;train;2
13611;Video_88;video_88_192;it says is a s a l l y sally .;test;2
